org_id freebase_id
1724 10655
2957 3052
2785 6177
1355 433
2111 12222
3303 694
1221 10437
1022 4220
2914 9310
1806 9625
2256 7578
268 3005
698 3373
1588 4817
1742 295
3098 13860
1023 14088
792 13002
2257 10905
137 8840
1925 3159
1310 7324
3176 12215
562 11251
1024 1177
3819 14003
2259 4164
2561 7895
1594 8195
1589 4783
1356 2451
1187 4548
2112 12711
1099 5394
2399 7315
2645 772
2690 3594
1880 3687
2646 11374
306 7879
1455 13991
2647 1938
3352 1187
2915 2686
2777 10073
2027 3482
138 11103
3229 3196
1025 11533
1321 12623
2113 6598
35 13848
2786 8664
2778 6717
307 202
3562 12992
1026 6653
1807 2714
3820 10967
2260 4207
2028 11086
3043 7876
1027 7214
1222 407
1881 6906
2261 2309
563 4067
1595 2360
2262 2518
2314 7155
1726 13699
3099 5129
1744 6843
2648 7922
1488 6766
2139 13093
2649 5497
308 11227
1060 11478
2114 705
1809 9609
1322 13069
2115 4156
1100 4504
3430 3177
2116 6831
2029 5161
6 12873
2117 7536
1223 3723
3044 7313
2118 4810
3354 6634
1188 5384
2119 7413
3100 2601
1596 808
309 13485
2120 2001
2140 12587
1489 6028
2121 10190
3431 1290
1810 12032
2122 3160
1323 1797
2123 7659
2691 13575
2013 7718
2124 13178
3230 10930
3045 1202
2125 3287
3355 9404
1746 7234
2126 1990
170 10551
3688 6143
2128 12845
3604 10854
1324 13867
2129 3584
310 10399
3432 3096
2130 2557
1490 12552
3821 1691
2132 2042
2180 1544
3046 7694
2133 5999
2315 5996
918 14531
1811 12455
1028 5597
1189 9187
3101 6969
1029 2196
3689 13200
448 6287
1030 3924
2526 5143
3231 6103
1031 12311
3433 4397
311 2547
1032 2968
1325 10545
838 2002
1033 9852
1061 8194
2692 8726
1034 12325
2787 11392
2316 4233
1035 11238
2400 13345
3605 11668
1036 13061
2916 11895
2181 4369
1037 11398
1190 5202
1101 1700
1038 14084
3690 7891
1040 9036
3724 10700
2527 8014
1224 3197
1041 13446
3304 14595
2031 10416
1042 8369
1597 881
2959 6807
1043 14249
1326 3487
449 11908
1044 8484
1747 9654
1926 7450
1045 8026
3048 7827
2562 5320
1062 11919
3232 2260
2788 6928
1493 6559
2401 10589
839 12381
1191 875
312 14476
2528 14042
1812 9368
398 541
3469 13718
3049 9696
2317 3957
796 12719
1629 5509
1192 12751
3102 12217
3691 400
450 9622
2654 9584
2032 1344
2014 13783
1102 13192
1598 5420
36 8096
2917 7853
3725 8700
3563 4456
1225 9482
139 12180
3357 1010
3050 4351
1494 8742
399 4968
1357 11272
2402 7839
1814 13203
2015 788
840 13421
3051 2114
2960 6895
400 5083
3233 3953
3564 399
2824 4756
1327 2109
451 11748
2033 2663
1456 2851
270 356
1103 6943
2918 14674
3358 5681
2789 9706
1358 3048
2278 933
1495 2610
1328 5367
841 10871
2693 1291
3177 12435
3871 7127
271 947
2141 5954
452 630
942 1803
1193 2348
3359 12224
2919 7274
1927 207
2016 14134
2279 513
1359 12620
1329 13854
842 3764
272 4402
3470 9982
2142 10361
564 8488
2920 9672
2446 13776
2280 4481
3360 8439
1882 5192
3726 9046
1457 2335
2961 12656
3471 10627
1748 13542
313 12476
656 10725
2447 11069
2921 4199
141 319
1226 13786
565 5637
2281 4197
3361 6909
7 7940
2182 11353
919 10968
314 9271
3052 14192
1360 2832
1883 5620
566 4887
3823 6788
943 3780
657 3174
3606 13499
273 3461
3362 14046
2922 4478
3473 5119
2282 6069
1104 1795
8 10171
3236 8936
1884 5205
1227 6903
1749 726
1361 12839
1330 10153
567 3115
3692 11020
171 10969
143 14048
1815 690
3824 1579
1228 1976
2283 4989
1631 13086
1885 4022
2564 5886
1750 196
700 3248
3053 13505
2034 6813
2403 9376
3475 4861
659 2592
1496 5163
144 8191
1816 1757
531 11671
1230 10086
10 1056
1632 7415
798 7110
3728 1586
1194 12647
3238 5325
3434 681
2183 13765
1886 10330
944 9633
3565 6523
2694 8776
2404 10586
3363 2836
2791 7376
701 1070
2656 7601
3476 2998
799 4813
1817 1115
3825 1872
1231 8679
3435 5941
1633 7267
2925 12905
38 4843
3055 13567
2035 4335
401 13092
3239 12041
2405 12389
3872 4443
2017 11562
1497 8905
11 4708
2184 12409
3436 7618
3056 1267
2825 1327
3178 12134
172 12402
2406 12011
568 7745
532 8474
3103 13798
2529 9043
1363 1180
3437 2520
3477 14204
1635 1064
3306 14435
1498 6377
3057 9234
945 3605
1752 2337
2962 12023
3179 579
1105 4244
274 6349
2036 4649
3826 5906
3307 10680
3364 8247
1196 11966
3873 2168
2792 12859
2185 3761
2926 11965
1928 13056
3180 1173
2318 5065
3827 7292
3478 13198
2530 7440
569 7159
1063 7478
453 4411
1753 5362
2963 8939
3308 5542
2037 14586
2793 4717
3874 4286
12 12726
315 14132
2794 13759
2964 8820
1064 12491
3479 12366
1331 5642
2319 4992
1887 9030
1365 10457
800 458
2038 2255
2284 2181
3875 561
1065 1841
3104 10421
3309 2599
39 6290
2320 2435
1332 3318
1636 1190
1066 126
3828 11331
2565 11526
3693 8538
3365 13106
1888 3265
1366 12257
3105 1032
1067 12782
702 12925
3566 11507
2321 14441
2531 11221
2448 9107
2186 10699
2143 6019
316 4998
2407 4530
3694 3911
1499 6972
3181 13142
3106 8479
2144 12648
2449 14175
3829 2713
1500 1581
2532 5850
2450 12221
2408 1472
1639 13304
2927 12297
3729 4363
3058 5590
2566 9340
3695 3347
173 9513
3830 7702
3107 807
2286 12288
2826 5460
2409 9974
1640 13815
801 3587
2965 29
3182 6351
1501 8728
2533 13196
174 3054
3696 3551
2567 6198
402 1081
1367 8447
3183 13995
3108 3735
2657 3725
1929 2946
1333 7482
2827 9727
1068 6530
2695 11361
1641 8085
3310 12856
3697 7630
40 3050
660 651
454 5348
2568 7264
1069 2380
3608 404
3311 8269
2966 3787
2928 3530
2828 5909
1197 5815
2039 11591
1754 7862
3240 13011
405 1155
1820 7843
661 8609
3609 7671
1889 7409
2697 8130
13 4188
574 14217
1755 11121
1643 2690
3184 9751
2040 8692
3567 5673
1370 1121
1821 4735
3438 14637
1756 7401
1232 1294
1334 1309
575 11015
2410 1431
3610 733
3185 8524
2698 8896
407 5806
2322 3506
1198 10295
1644 8147
2929 5664
3480 13049
2411 4127
846 4972
3186 9645
1371 4093
3313 5385
1822 2098
802 9054
948 3030
2930 5892
3481 6140
3439 11258
2041 1896
2287 7666
2967 5492
1758 6749
1111 1576
2412 2569
2451 8876
3698 8517
1372 10305
3831 12047
3611 4388
3570 11565
2042 12264
1070 4596
1112 7635
803 12374
3243 12142
3440 14556
949 13586
1759 13052
3876 3620
2795 13094
848 7928
2145 10045
2968 1981
275 14230
2452 8131
408 1312
1502 2090
804 4265
1373 10469
3699 11793
41 1633
2146 7461
317 2574
3571 12921
2569 2917
409 4081
3730 1608
2932 7058
2043 1820
2658 286
175 5858
276 6006
3366 9971
1760 10628
3612 61
14 7242
3244 4005
2796 4997
2829 358
3060 3705
849 12718
2147 13332
3877 2081
1335 14482
1930 2515
410 8662
2699 8270
2659 1546
1891 3009
1645 3046
1762 3144
2453 4482
3315 10532
1503 5950
15 9999
318 14491
3441 11976
576 8068
3061 4290
1374 3021
411 5444
42 5170
1336 5437
1824 3821
662 10282
2044 10806
2660 4412
3367 4961
3062 1322
3613 2887
3442 8564
3731 550
3187 12677
2570 8579
663 97
3878 608
3572 3984
850 1572
2935 2627
3482 11325
2661 8037
3316 10114
2187 10285
3834 2920
1646 14525
3573 10993
176 4073
2936 9120
319 5686
805 1116
1504 9006
2534 12050
1375 7906
3317 2544
2970 6913
3189 5339
2045 6880
920 1915
3614 2691
1764 11024
3483 3883
3318 10184
177 103
921 10240
1647 4375
1765 8589
320 14288
1376 6167
412 13898
455 4001
3109 9882
1199 4753
2046 3130
1071 6687
2971 1582
1892 10040
1826 5639
2937 6428
1113 3324
2413 6866
1648 13569
3319 8083
2288 283
2047 7982
1767 4800
3368 7193
277 13967
1377 3178
2938 4684
851 492
413 5156
1931 14636
278 9858
2323 9096
1769 13147
1649 12051
3190 11584
322 13041
1893 2742
1234 4967
2414 1560
3443 345
3246 8838
1770 11792
2048 10933
1599 10003
43 13977
1894 13503
852 7907
533 6862
950 1122
1771 5423
2831 2886
2415 6833
2973 269
1507 9028
3063 9391
2049 12956
3575 9177
2325 2333
145 6810
324 11247
1600 4782
1235 8714
2148 12035
2454 6469
3321 6940
1650 13459
16 8503
2188 8347
1772 5538
2833 8384
2149 3346
3879 14185
3322 7325
2050 1429
146 210
3732 3880
2571 1707
1773 5769
2326 3982
2535 7682
325 3247
1895 5574
704 16
414 4299
577 7806
3323 8858
2189 13532
147 13418
3484 10356
535 2146
1651 11688
2939 12750
2051 3071
806 2512
3733 649
2536 5571
178 7808
3065 10028
3247 11573
415 7028
2327 9416
664 34
326 1488
536 8937
3110 9449
17 13481
2190 14335
1896 8736
3734 13404
2537 2469
44 10436
3324 5134
327 10608
3066 6799
2701 13534
279 2882
3615 10501
3444 187
3248 11384
2662 291
3111 9735
18 12977
2191 9591
1200 11313
2834 4242
148 5343
456 12995
2289 4346
3735 10814
1897 10885
3486 5410
3067 2594
2572 13082
2798 2548
328 9121
2538 3104
1114 13063
2663 10345
2702 11528
3445 4029
2835 5434
1458 7742
2052 5780
2290 13501
329 691
1076 10132
578 10525
2799 10380
1932 9461
2940 7438
2974 2944
1459 7744
2291 10092
3370 11891
280 7926
3112 8323
3325 38
3193 4539
2053 11229
1899 12842
2703 11661
1337 3436
1508 7805
2292 10319
1378 4729
1201 6255
580 11389
2416 7829
3371 14413
3326 3752
853 9634
3194 4736
3113 3776
2539 13728
3737 7121
1339 2861
1934 6419
2664 11046
2836 8360
2800 6871
952 6203
416 11723
2704 13789
2293 11784
581 13491
1202 3767
2328 4654
2417 11211
179 10371
3446 11075
1379 14649
1601 769
3114 9171
3327 9185
3738 3697
2540 8952
330 3882
1901 2979
2329 12403
3835 1939
180 13291
2294 10195
1935 13740
1340 14396
1115 8699
3447 7553
45 10801
181 11963
808 2275
1936 437
2941 5076
1236 13175
1077 10564
2054 12985
1902 10118
1509 9664
3836 6681
3616 12559
2665 3781
46 10732
1341 9987
182 8732
2802 12463
3739 9136
1776 11534
3115 3662
19 6774
1937 8451
1602 5278
3372 14053
2150 4821
583 5731
2418 1387
2055 4414
3837 8378
923 4401
183 2914
3448 4097
47 4876
1903 1214
3487 12501
1460 5913
3881 10076
2666 4190
3740 12245
3576 953
1827 14390
809 9965
2330 8117
3068 8001
3373 7946
1777 6599
1938 9134
2803 8600
1238 931
665 8951
2056 12350
20 14429
706 7497
2295 13565
184 2140
3195 9132
3488 14432
3328 7374
2573 12332
2419 13707
2331 6978
3838 3380
2193 12415
924 2730
457 1522
3701 9793
3374 970
2942 12714
1939 401
1904 1403
2455 10097
1461 5235
1829 5655
2151 4240
585 13183
537 12299
707 6882
810 9707
1511 4041
1203 13025
2975 1087
3069 12458
2837 1068
281 4796
1119 12820
666 8800
458 379
417 12061
2194 12434
2667 3379
3375 11303
2541 10460
1940 4614
925 8450
708 1813
3196 8048
2976 10158
2296 6781
1513 7185
3329 7491
2838 12880
2152 8291
3117 5138
811860 13191
331 9873
667 13772
1120 7107
3839 7568
2456 7236
2297 918
1831 3043
1906 14267
953 1044
668 14318
2574 767
2542 1083
3377 1194
3071 9277
954 12629
1342 13113
2706 11220
1603 10735
2298 7381
2195 880
2977 8744
2543 7307
813 2023
2707 7293
669 5782
332 12874
3072 12840
2196 1019
418 9740
955 7291
3882 12059
2978 14022
1779 11751
1240 14294
1204 8185
2057 5150
2943 6078
333 505
3330 3751
3489 7613
814 8599
1463 4359
2332 5610
1780 7405
3840 4882
2840 2821
926 4061
3883 14572
21 12645
3617 9534
3249 12155
419 5094
1832 5031
420 6741
2979 191
1205 10563
1241 10454
2420 10328
2709 6861
538 2377
2058 4179
3073 13432
334 8178
2804 3121
1121 6126
2545 13723
586 9604
1604 9049
1833 11505
1206 13821
1941 1656
3449 3717
3490 1917
2421 4336
459 14120
1343 9173
3118 9501
3197 6613
185 6045
3331 1183
2841 4143
539 8215
3741 12988
2805 6408
2333 13442
3074 12516
2457 7558
2546 13621
1380 1663
1781 14485
1834 12022
1207 4419
460 14167
1078 10568
3618 14694
2668 11042
2981 4434
3332 8228
3491 10980
2299 8580
186 12614
540 2915
2842 13201
1464 674
2422 12878
3119 13469
2458 1884
2806 11843
2197 3580
461 4856
1782 11604
815 7015
3619 3120
3492 7597
3702 1677
2710 4791
3578 10728
709 6549
2669 1470
2059 10163
3333 3970
3620 5096
1079 11682
2153 11163
462 12295
3841 8901
2844 152
1515 6293
3076 4546
2711 13553
2423 13462
48 12034
2807 7262
2060 12033
1783 3170
1835 10326
3450 4631
3120 5430
3579 4626
1942 13674
816 9940
463 6400
3334 14275
187 2890
541 7582
2712 12742
1605 9851
49 9031
1080 9
335 13369
2154 9304
1381 3363
710 13243
671 1415
2061 2161
3842 2461
1943 5370
3451 3922
1836 3297
1208 9792
1124 9291
1784 14395
1242 1767
2670 12876
3884 8717
3580 2939
1944 9083
818 8775
542 5322
2846 11955
1606 3740
464 12121
2155 10170
1125 7893
1344 6137
2334 5130
1908 13880
3379 3693
421 13153
1382 12367
149 8494
1516 5638
1465 10852
50 10617
1209 4495
3251 11439
3452 3745
2847 14358
3078 11735
587 1828
1608 181
2982 4084
543 13429
1126 1805
22 8632
2335 11665
282 4404
1383 11731
3704 7960
3743 1606
672 13558
2579 12227
150 12095
1517 4818
1909 11561
3380 12597
1210 11889
2062 1999
3079 1408
3494 13588
2300 12965
2983 8483
1081 12111
858 7212
3198 6821
957 1178
673 10080
1837 732
3581 8779
3381 1933
1910 10387
711 1648
2424 1108
52 13751
2301 2048
2157 8209
2459 9029
544 10112
1839 2552
1609 13425
53 10507
1466 2117
3252 1947
1785 4423
2713 3316
674 298
1840 2501
422 1914
2460 12911
2671 6990
3495 12888
2302 10142
3621 4520
2158 11254
336 12621
1610 8919
3622 9728
283 13085
337 3732
151 8730
3623 10743
2672 8890
188 1057
3705 13120
1244 13804
2159 6372
1652 11950
1611 8078
1385 8318
927 8168
54 12899
1788 5674
1841 8150
822 9753
3496 11132
1911 10268
3624 4193
2808 1726
1842 14467
3706 5603
1386 803
2160 759
3625 8198
1612 2054
2984 8065
1518 1552
2944 531
1843 1208
3199 4493
2674 3573
2580 4777
1653 5644
823 10423
465 12970
423 101
1468 6446
2461 3827
1844 3838
2809 3852
3497 6414
1613 1376
1245 5884
286 9131
3200 12819
1246 3253
3843 10095
189 9125
2848 13710
2945 9471
861 4842
3336 11825
2462 14322
424 7342
3253 13738
1470 1634
824 4184
1946 4993
2199 3554
3708 11989
3254 9300
3081 3836
1947 13602
2547 2635
3844 4789
2463 13129
2810 4787
2581 13963
3255 8731
2303 12148
1082 11513
1387 12344
3201 9085
55 5612
3584 583
3885 511
862 7950
3337 14578
1388 4646
1471 1627
3256 6355
2548 9690
3845 13705
1845 3731
3628 10647
288 4768
1389 3400
3202 5148
3886 11283
425 3631
3124 8830
3453 8878
1247 14642
2549 1993
1948 13594
1472 903
1390 13595
3585 12512
2849 12330
152 11119
712 11991
1212 13170
1248 5995
3338 9830
3887 12661
3454 5861
1654 12380
3709 10050
1846 13580
2161 2505
2583 14631
1083 1323
1391 6982
3586 4282
153 355
3888 11382
23 7283
1519 7470
2811 13412
1127 11531
3203 2242
190 7078
1084 4612
2336 8397
154 7097
3889 5052
2812 13726
1949 9942
2304 4752
1250 87
545 4595
1392 4361
828 7372
2985 2869
338 2285
2162 8316
1950 7887
3455 6039
3125 9860
3204 7631
2850 12464
3082 11690
155 1643
2337 10054
1393 11836
928 14544
2986 9321
2425 8040
2163 5008
156 13295
3498 708
929 5107
2851 6233
3846 1871
2338 1826
289 792
588 3032
676 4334
1394 2452
2676 9192
2201 9973
1213 7041
2464 1154
2426 14002
1395 8650
2164 4024
3744 8639
3083 7993
2202 6527
3206 7901
3257 9673
157 10344
3499 6739
426 9156
2465 6090
3847 4055
3745 10089
1791 7039
2852 12533
2677 3325
589 2202
290 4178
2339 12643
3710 1597
2203 4670
1345 11941
3126 9446
1085 1159
3890 12040
427 13497
1655 7864
546 10571
2584 12211
3848 1009
3500 3837
2946 14127
3631 11492
679 13625
3384 4728
1473 12133
3258 639
1792 14378
590 8232
2204 13346
1086 10363
714 10949
1912 4332
428 5417
1520 9188
547 14036
3501 5584
291 7404
3127 3164
3339 779
864 145
2678 11868
3632 6373
680 8430
1656 11781
1793 13297
2854 4667
2427 3364
57 11864
429 4104
3747 2294
1913 3110
1397 10543
24 5522
3633 4059
3711 3603
2340 2966
1475 9201
3128 2903
1794 2313
865 5087
2428 2762
3891 12433
3457 1718
466 4946
1914 5981
2341 8248
3849 10652
3634 5982
25 11019
3129 5010
548 390
2987 2446
3712 3356
1128 8841
2166 4925
1522 869
829 12240
1252 7380
3587 4937
3635 9630
2018 3691
340 650
3087 14633
467 6619
1915 6262
2988 14097
3340 5615
1849 9110
1087 11098
3130 10473
830 4899
1523 2870
3588 12929
2714 3516
2679 2646
1951 10368
3208 11094
191 9749
549 12019
3259 11757
3851 11730
3636 8672
1916 10527
341 3040
1476 4793
2989 6791
1346 11288
468 206
3713 6746
2466 9764
2813 14273
1850 2389
2586 12652
3589 62
2715 12117
2947 414
930 3750
3131 1622
292 1098
1952 10932
1616 7024
342 11091
2990 14144
3714 10492
1851 8379
1477 4196
3893 5461
2429 1297
2342 13299
2948 10763
2205 5768
3341 2936
1253 12723
3385 12021
158 13131
1088 2586
343 14563
3852 9628
1129 11476
3210 8737
3894 12408
2343 11309
294 5707
3342 6362
1852 7240
469 2498
431 10750
1254 4297
1089 6477
3459 12346
716 987
3853 7848
3502 11675
3211 7522
3260 4633
1617 5159
470 13779
295 1848
1853 2396
2020 12216
2991 3246
3590 14583
471 6079
159 9715
1854 747
3460 5789
1953 14439
2167 6434
1657 4996
2430 7312
2855 12923
2021 12036
718 3404
3591 7572
592 10704
3088 7073
1398 11981
2550 2153
344 5093
2431 11433
2344 14207
432 12747
2467 2160
2022 8127
472 3078
26 9335
3132 2401
1855 1000
2305 4774
1619 14601
1658 5727
2432 14170
593 8383
831 7787
2992 4854
2345 11052
2680 8518
433 3730
345 11400
2023 3571
719 5587
3715 13695
2468 1254
1659 254
3090 12193
3343 1359
3504 7452
2433 1092
2993 7044
434 3895
3895 2138
296 7638
3638 1631
346 7254
684 11754
1479 4023
60 6300
3213 6847
1660 5888
2469 713
3091 7535
2856 7371
2681 6533
3639 3341
3716 9212
347 7972
685 8931
1480 1780
2716 6271
1399 8080
3593 13124
3261 14620
3214 11430
594 4189
435 7025
1214 900
2551 4020
2857 5048
1130 13500
2306 7995
3386 7284
1917 8638
348 13971
2949 7408
687 2857
3896 14379
473 5678
436 566
3215 9421
2346 3312
1215 12322
1255 3634
3262 6863
1918 2104
3748 13089
1131 12810
1797 11142
3387 10429
688 13263
1090 3864
349 2367
3897 12097
2168 5974
2347 85
1620 13271
3594 4693
867 3332
1856 8573
438 5337
1401 9831
160 218
3263 11933
192 11008
1347 2225
2552 4261
1621 5400
1954 177
2169 1455
1132 2937
2307 7730
3388 14351
691 6494
1661 13892
2814 11147
3640 14168
161 7013
2717 1543
832 12773
2348 5411
2434 1347
868 10510
2170 12537
1857 1964
1348 11424
1404 5301
297 5142
1955 9097
3093 10058
1524 3036
2308 12688
1662 10928
931 242
2858 12812
550 3039
2470 374
1091 6246
2718 8879
2435 10131
474 5407
3595 13257
3641 5539
932 12573
3133 13651
1482 7612
1405 1243
551 3448
2859 7463
2553 10242
1256 106
3857 2950
3751 6146
2436 11670
3390 3353
933 13143
61 4318
2171 5111
350 9907
27 10453
2587 9065
2554 6560
3135 6133
1919 2130
1257 165
3858 7710
3505 11593
298 3823
720 11381
1092 11366
1525 5572
3717 8871
2471 95
3461 14281
193 5566
1920 4354
351 5578
3859 10233
595 6427
1798 3538
1858 10842
3718 5212
3136 12410
833 11894
2994 1491
3860 12470
62 10315
2815 1968
3506 12889
352 388
3137 7350
2349 2814
3391 4718
3264 5178
3898 2203
3265 13277
2588 13877
2719 10052
1859 7239
1526 5
1135 5098
476 3617
869 5528
63 3010
1136 10803
1527 3514
477 12712
3138 4552
1956 11178
3507 5817
870 11789
64 4121
1407 6942
2861 6101
1137 6367
1258 11362
478 11449
2350 10570
1957 11243
3643 1270
3267 4940
65 7554
2862 1604
479 878
2351 13614
1860 5564
2720 9178
194 5166
872 13180
3392 13512
2863 9005
596 14598
3268 5905
66 11818
1958 4570
2996 2839
353 10887
3508 8336
724 3533
1528 12154
2352 12781
1861 1400
3644 1885
3393 13749
1140 5586
67 2420
2997 7066
1259 12141
2472 5966
597 11672
1862 9819
725 12102
195 3350
68 13581
1663 7086
1141 12787
873 10070
3753 6779
1863 11554
2589 11359
3899 3753
2353 4508
3754 6588
2999 2703
1864 820
2590 12378
2354 11093
3141 4883
3900 10251
1959 12935
1408 1375
3755 9303
3269 7250
1865 5654
2474 4120
2355 10079
354 4869
3901 11452
3756 8705
1142 10520
3001 3284
2475 54
480 11803
3143 8542
3646 13293
1143 6594
2476 6065
2721 5675
3509 4254
599 12590
481 13826
3144 5766
1960 9655
3647 765
875 13303
2477 4636
3510 6142
482 11612
2594 4177
3145 12369
3003 5004
600 12055
1961 12868
1529 14027
3903 559
2211 6818
2356 1013
3511 14228
69 13883
3146 2047
355 12548
3394 14558
1665 9850
196 2995
3512 5302
2864 11446
967 8296
602 13003
1963 12608
1867 9885
2357 4535
197 1339
728 6804
3395 13390
1666 1617
483 3083
603 14562
3270 2429
2865 1935
2596 1988
3147 1120
1964 11246
1261 2056
3904 13525
1667 2522
198 6650
3648 12566
729 1840
3148 9355
1965 2517
877 6096
1147 8983
199 1117
3905 4202
356 13336
2212 3424
3513 108
70 13582
730 8645
3649 2106
1409 1226
2866 2731
3396 13048
1868 13626
1148 12986
3271 9346
731 9880
200 10991
1410 5773
2358 2705
1262 11747
3397 1114
1869 1483
357 6886
732 3187
2359 13047
3398 8236
1870 2317
1263 371
604 14182
358 11074
2723 253
3757 10853
3005 1983
1668 5443
3399 13513
3514 12813
1535 9739
605 11343
359 6056
