org_id remap_id freebase_id
2918 864 14674
2548 866 9690
67 868 2420
2154 869 9304
1806 870 9625
1711 873 12651
1815 874 690
674 875 298
2417 876 11211
1085 877 1159
2976 879 10158
119 880 9472
2144 883 12648
2781 884 9817
926 885 4061
537 892 12299
1143 893 6594
307 898 202
1194 900 12647
707 901 6882
150 904 12095
2013 905 7718
702 906 12925
1964 908 11246
1409 912 1226
1398 913 11981
2164 914 4024
672 915 13558
2465 916 6090
172 919 12402
1812 921 9368
1340 922 14396
1910 923 10387
189 924 9125
2433 926 1092
3056 927 1267
1799 929 9337
1811 930 12455
597 932 11672
865 934 5087
146 935 210
445 936 13228
2723 937 253
31 938 2358
421 940 13153
283 941 13085
1904 942 1403
1668 945 5443
2322 946 3506
2919 947 7274
1657 948 4996
3104 952 10421
294 954 5707
1801 955 14627
568 957 7745
841 958 10871
2157 959 8209
2158 960 11254
1928 962 13056
3073 963 13432
2420 964 10328
1033 965 9852
1248 966 5995
671 967 1415
1640 968 13815
2713 969 3316
2125 970 3287
2411 971 4127
1052 972 91
2160 973 759
316 974 4998
588 975 3032
2397 976 1268
1653 979 5644
3252 981 1947
2930 982 5892
340 985 650
2016 986 14134
322 987 13041
187 988 2890
590 989 8232
472 990 3078
1747 992 9654
2425 993 8040
1723 994 11745
329 995 691
729 996 1840
838 998 2002
2396 999 13331
149 1000 8494
1864 1002 820
557 1004 8606
2444 1006 12166
851 1008 492
355 1009 12548
3254 1010 9300
2641 1012 8913
2965 1014 29
1940 1015 4614
2294 1016 10195
2561 1018 7895
2466 1020 9764
2279 1022 513
1345 1024 11941
1785 1025 4423
2951 1027 5042
2783 1029 9582
848 1032 7928
2114 1033 705
2648 1042 7922
2299 1045 8580
687 1046 2857
448 1047 6287
1091 1048 6246
657 1050 3174
451 1051 11748
518 1052 12357
3258 1055 639
2946 1056 14127
700 1057 3248
2716 1059 6271
1836 1061 3297
2098 1062 3028
1748 1066 13542
1769 1067 13147
2005 1070 7065
869 1071 5528
2651 1073 7012
2330 1075 8117
3181 1076 13142
2183 1079 13765
577 1080 7806
2134 1081 4760
1299 1082 12939
1101 1083 1700
1927 1085 207
148 1086 5343
2149 1088 3346
2404 1089 10586
2443 1090 5759
2572 1091 13082
2340 1092 2966
2297 1093 918
804 1094 4265
308 1095 11227
2539 1096 13728
784 1098 14455
466 1102 4946
1407 1103 6942
2296 1104 6781
347 1106 7972
2171 1107 5111
565 1108 5637
1352 1109 1658
1148 1110 12986
311 1111 2547
3103 1112 13798
2949 1114 7408
3167 1115 2993
1045 1116 8026
1810 1117 12032
1445 1118 6099
1943 1120 5370
2306 1123 7995
46 1124 10732
2352 1125 12781
2940 1126 7438
398 1127 541
2787 1128 11392
2422 1129 12878
2327 1131 9416
315 1134 14132
2035 1135 4335
1053 1136 13169
3061 1138 4290
569 1139 7159
593 1140 8383
2540 1142 8952
1894 1143 13503
662 1145 10282
2129 1146 3584
1628 1148 7810
798 1149 7110
2956 1150 8715
2574 1151 767
517 1153 1118
1047 1154 9128
1440 1155 11000
934 1156 5653
1204 1157 8185
1083 1158 1323
469 1159 2498
1096 1160 424
190 1161 7078
1026 1162 6653
3113 1163 3776
2333 1165 13442
2193 1169 12415
1080 1170 9
1777 1173 6599
169 1175 752
14 1176 7242
194 1177 5166
546 1178 10571
1722 1180 4650
1661 1181 13892
1899 1182 12842
2062 1184 1999
1734 1186 3260
185 1187 6045
790 1188 10877
2332 1191 5610
1516 1192 5638
3200 1194 12819
2568 1196 7264
2841 1197 4143
2698 1200 8896
2266 1202 12005
2662 1203 291
1375 1206 7906
1294 1207 11871
328 1208 9121
1224 1209 3197
2992 1214 4854
2908 1215 13989
356 1216 13336
399 1218 4968
400 1220 5083
2336 1223 8397
1770 1224 11792
2300 1225 12965
331 1227 9873
828 1228 7372
3044 1230 7313
1228 1235 1976
3146 1236 2047
3253 1237 13738
3128 1238 2903
1870 1241 2317
1062 1242 11919
1897 1243 10885
684 1244 11754
709 1245 6549
2520 1246 4136
2126 1247 1990
2571 1248 1707
2450 1249 12221
2639 1252 5298
2857 1253 5048
2257 1254 10905
2948 1255 10763
358 1256 11074
1304 1258 6037
1483 1260 12044
396 1264 6877
1394 1265 2452
1179 1266 3964
2357 1267 4535
2661 1268 8037
1377 1269 3178
1522 1272 869
953 1276 1044
2250 1277 8516
3238 1279 5325
1935 1281 13740
2058 1284 4179
2690 1288 3594
1513 1289 7185
589 1290 2202
2130 1292 2557
28 1295 6444
62 1298 10315
1065 1299 1841
2015 1300 788
3256 1301 6355
447 1307 6673
1081 1308 12111
2446 1309 13776
2820 1310 5074
3117 1311 5138
814 1314 8599
2283 1316 4989
3043 1317 7876
1715 1319 10294
1178 1321 2082
2119 1322 7413
2799 1323 10380
877 1324 6096
414 1325 4299
1206 1329 13821
182 1331 8732
1917 1332 8638
2399 1333 7315
195 1334 3350
2527 1337 8014
3078 1338 11735
1649 1339 12051
482 1340 11612
1616 1341 7024
2118 1342 4810
1862 1343 9819
1257 1344 165
415 1345 7028
1360 1347 2832
151 1348 8730
1126 1350 1805
155 1351 1643
2941 1352 5076
118 1353 5738
2028 1355 11086
1895 1356 5574
842 1357 3764
1245 1361 5884
1888 1362 3265
1336 1363 5437
823 1364 10423
712 1365 11991
2195 1366 880
1361 1367 12839
3173 1368 4515
2178 1369 8918
453 1370 4411
1932 1373 9461
2777 1374 10073
159 1378 9715
1329 1379 13854
2053 1391 11229
265 1392 14647
1577 1393 865
32 1394 11618
2796 1395 4997
1044 1396 8484
2197 1397 3580
3132 1398 2401
2349 1401 2814
2017 1402 11562
1488 1404 6766
1961 1406 12868
2846 1407 11955
2837 1409 1068
916 1410 3344
1068 1411 6530
2768 1412 14652
3037 1414 10957
1860 1418 5564
2104 1419 6514
595 1420 6427
1306 1421 1943
685 1422 8931
2145 1423 10045
3038 1424 13889
1925 1428 3159
3257 1430 9673
1024 1432 1177
2804 1433 3121
432 1434 12747
2652 1435 13629
2437 1437 14241
2096 1438 7195
3141 1440 4883
288 1441 4768
1705 1442 10908
542 1443 5322
1115 1444 8699
2944 1445 531
2543 1446 7307
1102 1448 13192
429 1449 4104
3255 1453 8731
948 1454 3030
1387 1456 12344
2819 1457 11597
931 1458 242
2827 1461 9727
2470 1465 374
2245 1469 3300
3069 1473 12458
1718 1474 6449
3087 1478 14633
1186 1479 10963
1772 1481 5538
2960 1484 6895
192 1485 11008
2550 1486 2153
3231 1488 6103
3138 1489 4552
2044 1491 10806
2545 1492 13723
1325 1494 10545
422 1495 1914
2038 1496 2255
2915 1497 2686
1095 1498 7131
574 1499 14217
704 1500 16
781 1503 5474
2863 1505 9005
2147 1507 13332
544 1508 10112
3196 1510 8048
2529 1512 9043
2212 1513 3424
600 1514 12055
2453 1516 4482
3052 1519 14192
2765 1520 6239
2346 1521 3312
2654 1522 9584
1220 1525 4952
1520 1527 9188
2177 1528 5078
1088 1531 2586
2663 1533 10345
2146 1535 7461
1390 1536 13595
2260 1538 4207
2341 1539 8248
1313 1540 7855
803 1541 12374
3223 1542 6148
660 1543 651
3203 1545 2242
2050 1546 1429
2037 1547 14586
1137 1552 6367
3248 1553 11384
1399 1556 8080
2858 1559 12812
1586 1563 13279
816 1566 9940
541 1569 7582
35 1570 13848
251 1571 2423
454 1572 5348
1077 1574 10564
1605 1575 9851
2789 1576 9706
2921 1577 4199
2715 1579 12117
3072 1580 12840
2326 1582 3982
1965 1583 2517
2311 1584 10102
1359 1585 12620
2838 1586 12880
2329 1588 12403
268 1589 3005
2821 1590 10231
2448 1591 9107
3221 1592 2126
1611 1593 8078
1625 1594 11896
2103 1595 40
3131 1598 1622
545 1600 4595
1624 1601 658
1656 1602 11781
464 1604 12121
5 1606 4871
352 1607 388
2978 1608 14022
3185 1610 8524
1129 1611 11476
1016 1613 11801
2719 1616 10052
2937 1618 6428
2659 1619 1546
1824 1622 3821
1635 1623 1064
923 1625 4401
181 1626 11963
952 1629 6203
2950 1633 12276
701 1634 1070
434 1637 3895
2640 1639 5445
3190 1640 11584
1633 1642 7267
1141 1643 12787
1589 1645 4783
1780 1647 7405
1401 1648 9831
540 1650 2915
24 1652 5522
1371 1653 4093
665 1654 8951
547 1655 14036
443 1656 9893
937 1660 115
1660 1663 5888
1189 1666 9187
864 1667 145
2850 1668 12464
1405 1669 1243
2163 1671 5008
334 1673 8178
1600 1676 4782
299 1677 9288
2994 1679 1491
11 1680 4708
3081 1681 3836
2642 1685 10068
2829 1686 358
1333 1688 7482
1949 1689 9942
1527 1691 3514
698 1692 3373
1209 1693 4495
3063 1694 9391
2199 1695 3554
162 1696 6029
1303 1698 12770
1591 1699 8043
2316 1703 4233
3251 1704 11439
1442 1706 11532
1891 1707 3009
1952 1708 10932
942 1710 1803
428 1711 5417
455 1712 4001
2717 1714 1543
1305 1715 3862
44 1716 10436
706 1719 7497
2011 1722 5011
10 1723 1056
786 1724 5334
2020 1727 12216
2255 1728 10876
2468 1729 1254
1192 1731 12751
2836 1732 8360
2532 1733 5850
1582 1735 14232
669 1736 5782
552 1738 5271
2997 1739 7066
1652 1740 11950
925 1743 8450
1650 1744 13459
388 1747 12989
2833 1750 8384
2168 1751 5974
2407 1754 4530
2936 1756 9120
341 1757 3040
3111 1759 9735
1663 1760 7086
2570 1762 8579
3229 1763 3196
137 1765 8840
792 1766 13002
1804 1768 4745
2704 1769 13789
426 1770 9156
1858 1771 10842
1197 1772 5815
2025 1774 12814
333 1775 505
1099 1777 5394
1762 1780 3144
120 1784 9959
955 1785 7291
1942 1786 13674
177 1788 103
950 1789 1122
680 1790 8430
1499 1791 6972
861 1794 4842
2338 1795 1826
2773 1796 6734
783 1800 6306
935 1802 7233
1210 1804 11889
2185 1805 3761
796 1806 12719
549 1807 12019
822 1808 9753
2021 1809 12036
2392 1811 141
2244 1816 5162
2842 1818 13201
3115 1819 3662
408 1821 1312
1252 1827 7380
2771 1828 6186
1017 1829 7828
2301 1830 2048
3176 1831 12215
1185 1833 14333
3230 1834 10930
1938 1836 9134
258 1837 605
1820 1840 7843
1732 1841 13259
61 1842 4318
1850 1843 2389
1310 1845 7324
3175 1846 5485
2319 1847 4992
1641 1850 8085
929 1851 5107
27 1855 10453
2139 1856 13093
679 1857 13625
2987 1859 2446
583 1860 5731
1919 1861 2130
3211 1862 7522
3066 1865 6799
1750 1866 196
1912 1868 4332
351 1871 5578
3074 1873 12516
1084 1875 4612
2553 1877 10242
1379 1878 14649
417 1879 12061
2542 1882 1083
2834 1883 4242
325 1887 3247
1256 1889 106
1957 1890 11243
3179 1892 579
2861 1893 6101
2990 1894 14144
1626 1895 4764
1332 1896 3318
282 1898 4404
1092 1900 11366
26 1901 9335
1629 1902 5509
1254 1903 4297
2772 1904 11510
2521 1905 11739
2116 1906 6831
2054 1907 12985
1404 1910 5301
1724 1912 10655
2862 1914 1604
2120 1919 2001
50 1921 10617
1936 1922 437
1948 1923 13594
3239 1924 12041
63 1925 3010
918 1927 14531
2922 1928 4478
2002 1932 6706
468 1933 206
200 1934 10991
410 1935 8662
1318 1938 14568
2794 1940 13759
1583 1944 8678
2988 1945 14097
1380 1947 1663
2343 1949 11309
2334 1951 5130
578 1953 10525
2458 1954 1884
2974 1955 2944
3102 1956 12217
1511 1959 4041
2321 1960 14441
3 1961 4013
2345 1962 11052
2714 1963 3516
2303 1964 12148
3048 1965 7827
1227 1967 6903
3145 1968 12369
413 1969 5156
1784 1971 14395
1223 1972 3723
852 1973 7907
1643 1974 2690
531 1977 11671
2769 1978 7729
471 1979 6079
2855 1980 12923
1341 1981 9987
1326 1985 3487
696 1986 2880
940 1989 9274
1903 1991 1214
2121 1992 10190
839 1993 12381
1497 1994 8905
2793 1995 4717
2426 1996 14002
349 1998 2367
1892 1999 10040
2984 2003 8065
664 2004 34
3182 2005 6351
2531 2006 11221
1654 2007 12380
3101 2009 6969
3222 2010 9774
348 2011 13971
2335 2016 11665
1242 2019 1767
2554 2020 6560
2766 2021 2961
2644 2022 1463
1857 2024 1964
2692 2025 8726
3045 2026 1202
867 2029 3332
2679 2030 2646
1581 2031 8422
1519 2032 7470
183 2033 2914
152 2034 11119
1739 2035 10032
3091 2036 7535
533 2037 6862
1727 2039 3805
1226 2040 13786
1590 2041 13330
1726 2044 13699
840 2045 13421
1579 2048 10960
1592 2049 10549
1230 2050 10086
3166 2052 8315
3041 2053 459
2344 2054 14207
836 2056 5744
2767 2058 5283
1485 2059 13251
1617 2063 5159
914 2066 5085
2243 2070 12684
3178 2071 12134
1307 2072 8226
164 2073 3237
20 2074 14429
2110 2075 150
188 2077 1057
2579 2079 12227
2831 2081 2886
1923 2082 3417
3187 2083 12677
252 2084 10029
131 2086 4257
3003 2087 5004
1132 2088 2937
833 2090 11894
1771 2092 5423
1580 2093 13836
2342 2094 13299
3110 2095 9449
2041 2096 1896
1950 2097 7887
1089 2098 6477
1844 2099 3838
2395 2100 2139
1816 2102 1757
1125 2103 7893
2325 2106 2333
409 2107 4081
1372 2108 10305
1947 2109 13602
1893 2111 2742
2267 2113 1689
3098 2114 13860
1217 2115 1895
862 2118 7950
2588 2122 13877
2807 2124 7262
1335 2126 14482
3042 2127 3845
473 2129 5678
1236 2130 13175
732 2132 3187
272 2135 4402
2456 2137 7236
2454 2138 6469
1776 2139 11534
2290 2140 13501
1788 2142 5674
2347 2143 85
2436 2144 11670
310 2147 10399
144 2148 8191
1783 2149 3170
1042 2154 8369
2039 2155 11591
2689 2157 8622
1391 2159 6982
1196 2160 11966
2409 2162 9974
1608 2163 181
2559 2166 2561
932 2171 12573
714 2172 10949
1321 2173 12623
1051 2176 11744
1471 2181 1627
1113 2183 3324
2856 2184 7371
2310 2186 14393
1193 2187 2348
1944 2188 9083
2138 2190 9130
920 2191 1915
2562 2192 5320
2643 2193 6671
1755 2195 11121
1782 2196 11604
1963 2198 12608
2854 2201 4667
954 2202 12629
2275 2203 2325
1781 2204 14485
1103 2206 6943
730 2207 8645
1730 2208 12291
2551 2212 4020
1324 2213 13867
303 2214 10689
3083 2216 7993
2556 2217 12650
2287 2218 7666
543 2221 13429
69 2222 13883
604 2225 14182
1198 2226 10295
943 2229 3780
1854 2231 747
1834 2232 12022
2358 2233 2705
661 2236 8609
1587 2238 4310
2143 2239 6019
1378 2241 4729
1235 2243 8714
2810 2246 4787
3053 2248 13505
1773 2250 5769
2249 2251 10209
2135 2252 2212
3183 2253 13995
2029 2254 5161
170 2255 10551
1639 2256 13304
2117 2257 7536
2059 2258 10163
1602 2260 5278
1328 2261 5367
2566 2262 9340
668 2263 14318
1370 2264 1121
1232 2265 1294
186 2266 12614
2161 2267 2505
3195 2268 9132
3214 2269 11430
1263 2271 371
3204 2272 7631
2115 2273 4156
2415 2275 6833
719 2276 5587
435 2277 7025
3224 2278 11031
1147 2279 8983
68 2280 13581
117 2282 5496
1648 2283 13569
2764 2284 4183
1215 2286 12322
161 2287 7013
1651 2288 11688
2694 2289 8776
2006 2290 11575
2286 2292 12288
1482 2295 7612
2429 2296 1297
2538 2298 3104
2849 2299 12330
320 2300 14288
2350 2301 10570
1261 2302 2056
1201 2303 6255
1821 2304 4735
3147 2305 1120
476 2306 3617
3060 2307 3705
2817 2308 4742
2403 2309 9376
1219 2310 5285
2022 2311 8127
477 2312 12712
1188 2313 5384
332 2315 12874
2418 2316 1387
2348 2317 5411
1829 2318 5655
538 2319 2377
2693 2320 1291
535 2321 2146
2439 2322 1699
3243 2324 12142
2650 2326 3492
1354 2327 3357
3219 2328 13671
1752 2333 2337
2596 2335 1988
1647 2337 4375
1753 2339 5362
2252 2341 3716
1822 2342 2098
2806 2343 11843
1515 2344 6293
3137 2349 7350
2393 2350 31
2816 2352 4797
688 2353 13263
1484 2357 4511
176 2358 4073
402 2360 1081
1222 2361 407
2265 2362 11081
558 2364 9810
344 2367 5093
3180 2368 1173
2133 2369 5999
525 2371 3288
1842 2375 14467
47 2376 4876
304 2377 2254
813 2379 2023
653 2381 2625
1057 2382 189
1259 2383 12141
274 2384 6349
2467 2386 2160
2108 2387 13910
2423 2388 13462
663 2389 97
1410 2390 5773
2271 2391 7364
2674 2395 3573
1331 2397 5642
3124 2398 8830
2460 2400 12911
3109 2401 9882
659 2404 2592
3094 2407 1651
2434 2408 1347
2263 2410 5554
450 2411 9622
697 2412 4669
1915 2414 6262
1373 2415 10469
1612 2418 2054
1393 2421 11836
667 2422 13772
1817 2426 1115
1067 2427 12782
2476 2431 6065
1500 2433 1581
1798 2434 3538
21 2435 12645
605 2436 11343
3125 2437 9860
3240 2438 13011
1636 2439 1190
915 2440 6836
2045 2441 6880
175 2442 5858
470 2444 13779
2966 2445 3787
1746 2449 7234
2270 2452 8399
2272 2453 12577
2660 2454 4412
1438 2455 1042
1323 2457 1797
1293 2459 5781
1779 2461 11751
2284 2462 2181
52 2463 13751
2298 2464 7381
143 2465 14048
1913 2466 3110
2268 2467 1439
919 2468 10968
1086 2469 10363
2835 2470 5434
3247 2473 11573
2522 2475 6084
1767 2476 4800
1902 2477 10118
2712 2478 12742
318 2482 14491
1063 2483 7478
2647 2485 1938
2970 2487 6913
596 2488 14598
2929 2489 5664
1455 2491 13991
256 2495 47
300 2496 10438
440 2497 13799
1603 2498 10735
41 2499 1633
345 2500 11400
2024 2501 10756
129 2503 9020
2536 2506 5571
522 2508 13112
2803 2510 8600
924 2511 2730
603 2513 14562
2670 2516 12876
673 2521 10080
521 2523 8520
831 2524 7787
2534 2525 12050
1509 2527 9664
3051 2531 2114
3233 2532 3953
1729 2535 14201
22 2536 8632
1043 2537 14249
1034 2539 12325
3057 2540 9234
2305 2541 4774
1493 2542 6559
808 2544 2275
279 2545 2882
2798 2547 2548
1610 2548 8919
1916 2552 10527
280 2553 7926
1020 2554 13084
2786 2555 8664
2400 2558 13345
1845 2559 3731
536 2561 8937
30 2562 14147
3126 2563 9446
2109 2566 1284
1238 2567 931
3232 2571 2260
853 2572 9634
2913 2573 6582
461 2574 4856
2323 2576 9096
1240 2577 14294
1029 2578 2196
1596 2579 808
1742 2580 295
1114 2583 13063
1064 2584 12491
465 2585 12970
6 2586 12873
392 2587 4337
2052 2591 5780
2201 2593 9973
1920 2594 4354
2688 2595 11016
23 2597 7283
2148 2599 12035
870 2600 11789
167 2601 11407
2014 2602 13783
2413 2603 6866
479 2604 878
2828 2605 5909
3093 2607 10058
550 2608 3039
53 2610 10507
788 2612 11490
3189 2617 5339
2113 2618 6598
1366 2619 12257
1460 2620 5913
2170 2622 12537
581 2623 13491
1385 2624 8318
1350 2627 11280
1721 2629 13694
1896 2631 8736
1181 2634 13682
529 2636 10246
18 2638 12977
656 2639 10725
2401 2641 10589
1135 2643 5098
1914 2645 5981
1258 2647 11362
436 2650 566
1851 2652 8379
1606 2653 3740
3135 2655 6133
4 2663 13328
815 2664 7015
2671 2665 6990
125 2666 7454
2419 2667 13707
141 2668 319
2186 2670 10699
60 2671 6300
1066 2673 126
1464 2674 674
2451 2676 8876
691 2678 6494
2560 2679 2031
3100 2681 2601
1090 2683 3864
19 2684 6774
2056 2685 12350
2162 2689 8316
1300 2692 13487
2211 2694 6818
2337 2695 10054
2795 2697 13094
2530 2698 7440
43 2700 13977
2635 2701 10117
2328 2702 4654
2917 2704 7853
3105 2705 1032
418 2708 9740
2060 2709 12033
1395 2710 8650
1837 2711 732
2664 2712 11046
